standardDur,testDurS,deltaDurS,logDeltaDur,logDeltaDurMs,unbiasedVisualStandardDur,unbiasedVisualTestDur,audNoise,conflictDur,chose_test,chose_standard,responses
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.5,0.60838,1.2,0.0,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,0,1,1
0.5,0.60838,0.10838,0.19619158831281736,0.1961915883128178,0.75,0.60838,1.2,0.25,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,0,1,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,0,1,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,0,1,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,0,1,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,0,1,1
0.5,0.60881,0.10881,0.19689813374596776,0.1968981337459681,0.42,0.60881,0.1,-0.08,1,0,1
